date,time,day,station,code,min_delay,min_gap,bound,line_code,day_type,rush_type,season,is_holiday,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm),line_name,line_number,POINT_X,POINT_Y,code_description
2024-09-06,11:43:00,Friday,Victoria Park,MUPAA,0,0,E,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.28985976,43.69445053,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,12:37:00,Friday,Warden,PUSNT,5,9,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.278911529,43.712536504,Signal Problem - No Trouble
2024-09-06,13:31:00,Friday,King,SUDP,0,0,NA,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.378120778,43.649110941000004,Disorderly Patron
2024-09-06,14:37:00,Friday,Yonge,MUPAA,3,7,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,14:38:00,Friday,Main,SUO,0,0,NA,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.302409246,43.688875715,Passenger Other
2024-09-06,14:55:00,Friday,Jane,EUSC,0,0,E,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,Speed Control Equipment  
2024-09-06,15:25:00,Friday,Wellesley,MUPAA,4,8,N,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.383695522,43.665093566,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,15:37:00,Friday,Rosedale,MUI,17,21,N,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.388772396,43.677128586,Injured or ill Customer (On Train) - Transported
2024-09-06,15:49:00,Friday,Osgoode,SUDP,13,17,S,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.386829953,43.650814436,Disorderly Patron
2024-09-06,16:14:00,Friday,Bathurst,SUO,0,0,NA,BD,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.411490357,43.665725238,Passenger Other
2024-09-06,16:30:00,Friday,Bloor,MUIRS,0,0,N,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-06,16:35:00,Friday,Islington,SUDP,0,0,W,BD,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.523970386,43.645471587,Disorderly Patron
2024-09-06,16:43:00,Friday,Davisville,TUNIP,3,5,S,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.397541379,43.698088363,Operator Not In Position
2024-09-06,16:56:00,Friday,Ossington,MUPAA,0,0,W,BD,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.425870865,43.662438965,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,17:10:00,Friday,Sherbourne,SUDP,0,0,NA,BD,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.377134499,43.672095117,Disorderly Patron
2024-09-06,17:35:00,Friday,College,SUO,0,0,NA,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.383313131,43.661307158,Passenger Other
2024-09-06,18:14:00,Friday,St Clair West,MUNCA,0,0,NA,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.415524426,43.68370091,NA
2024-09-06,18:22:00,Friday,Jane,EUSC,0,0,E,BD,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,Speed Control Equipment  
2024-09-06,18:26:00,Friday,Summerhill,MUPAA,0,0,N,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.390913388,43.68210859,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,18:30:00,Friday,Museum,SUDP,0,0,NA,YU,Weekday,evening,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.393731641,43.667212514,Disorderly Patron
2024-09-06,19:51:00,Friday,Keele,MUSC,0,0,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.460276072,43.655377717,Miscellaneous Speed Control
2024-09-06,20:24:00,Friday,Kipling,TUMVS,0,0,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.536179398,43.637142249,Operator Violated Signal
2024-09-06,20:46:00,Friday,Jane,SUG,6,12,E,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.484647899,43.649751849,Graffiti / Scratchiti
2024-09-06,20:54:00,Friday,Kipling,MUO,5,10,E,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.536179398,43.637142249,Miscellaneous Other
2024-09-06,21:04:00,Friday,Bloor,SUDP,0,0,N,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.3852,43.67,Disorderly Patron
2024-09-06,21:43:00,Friday,Queen,MUPAA,0,0,N,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.379455679,43.652393313,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,22:02:00,Friday,Union,MUIE,0,0,NA,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.380694393,43.64566489,Injured Employee
2024-09-06,22:16:00,Friday,High Park,SUDP,0,0,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.466011721,43.654103444,Disorderly Patron
2024-09-06,22:51:00,Friday,High Park,MUGD,0,0,NA,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.466011721,43.654103444,Miscellaneous General Delays
2024-09-06,23:13:00,Friday,Finch West,MUIS,8,16,N,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.490993428,43.7634986,Injured or ill Customer (In Station) - Transported
2024-09-06,23:24:00,Friday,Dundas,MUIS,0,0,NA,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.381123655,43.656277584,Injured or ill Customer (In Station) - Transported
2024-09-06,23:55:00,Friday,College,MUIR,4,10,N,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.383313131,43.661307158,Injured or ill Customer (On Train) - Medical Aid Refused
2024-09-06,00:00:00,Friday,Kipling,MUSC,0,0,W,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.536179398,43.637142249,Miscellaneous Speed Control
2024-09-06,00:16:00,Friday,Kennedy,MUSAN,6,12,NA,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.264538997,43.732246741,Unsanitary Vehicle
2024-09-06,00:25:00,Friday,Warden,MUSC,0,0,E,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.278911529,43.712536504,Miscellaneous Speed Control
2024-09-06,00:27:00,Friday,Keele,SUO,0,0,NA,BD,Weekday,none,Fall,0,22.6,14.3,4.1,0,Bloor-Danforth,2,-79.460276072,43.655377717,Passenger Other
2024-09-06,01:01:00,Friday,St Patrick,MUPAA,0,0,S,YU,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.388514008,43.654744649,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-06,02:34:00,Friday,Sheppard,PUCSC,0,0,W,SHP,Weekday,none,Fall,0,22.6,14.3,4.1,0,Yonge-University,1,-79.411104746,43.761474916,Signal Control Problem - Signals
2024-09-06,03:03:00,Friday,Bayview,SUO,0,0,NA,SHP,Weekday,none,Fall,0,22.6,14.3,4.1,0,Sheppard,4,-79.388257361,43.766544641,Passenger Other
2024-09-06,20:20:00,Friday,Leslie,EUDO,3,10,W,SHP,Weekday,none,Fall,0,22.6,14.3,4.1,0,Sheppard,4,-79.364339368,43.771598608,Door Problems - Faulty Equipment
2024-09-07,02:14:00,Saturday,Vaughan Met. Centre,MUIRS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.526543035,43.793593306,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,02:24:00,Saturday,Kipling,SUO,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.536179398,43.637142249,Passenger Other
2024-09-07,02:35:00,Saturday,Eglinton,MUIS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.398622359,43.706765596,Injured or ill Customer (In Station) - Transported
2024-09-07,05:38:00,Saturday,Wellesley,SUDP,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.383695522,43.665093566,Disorderly Patron
2024-09-07,05:50:00,Saturday,Museum,PUSSW,21,0,N,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.393731641,43.667212514,Track Switch Failure - Signal Related Problem
2024-09-07,05:53:00,Saturday,Keele,SUG,5,10,W,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.460276072,43.655377717,Graffiti / Scratchiti
2024-09-07,05:57:00,Saturday,St Patrick,PUTO,8,0,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.388514008,43.654744649,T&S Other
2024-09-07,05:59:00,Saturday,St Clair West,PUTO,5,0,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.415524426,43.68370091,T&S Other
2024-09-07,06:08:00,Saturday,Highway 407,MUIRS,0,0,NA,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.523119077,43.78351988,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,06:34:00,Saturday,Highway 407,PUOPO,7,13,S,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.523119077,43.78351988,OPTO (COMMS) Train Door Monitoring
2024-09-07,06:52:00,Saturday,Broadview,SUPOL,0,0,W,BD,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.358879712,43.676784225,Held By Polce - Non-TTC Related
2024-09-07,07:05:00,Saturday,Osgoode,PUTO,3,9,N,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.386829953,43.650814436,T&S Other
2024-09-07,08:03:00,Saturday,Wellesley,MUIS,0,0,NA,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.383695522,43.665093566,Injured or ill Customer (In Station) - Transported
2024-09-07,08:29:00,Saturday,North York Centre,MUPAA,4,10,N,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.412735717,43.767837366,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-07,08:52:00,Saturday,Kennedy,SUUT,10,15,W,BD,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.264538997,43.732246741,Unauthorized at Track Level
2024-09-07,08:57:00,Saturday,Donlands,MUI,3,8,E,BD,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.337800388,43.681180597,Injured or ill Customer (On Train) - Transported
2024-09-07,08:59:00,Saturday,Dupont,PUSAC,3,9,S,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-07,08:59:00,Saturday,Queen,MUNCA,0,0,NA,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.379455679,43.652393313,NA
2024-09-07,09:00:00,Saturday,Union,MUNCA,0,0,NA,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.380694393,43.64566489,NA
2024-09-07,09:00:00,Saturday,King,TUNCA,0,0,NA,YU,Weekend,morning,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.378120778,43.649110941000004,NA
2024-09-07,09:20:00,Saturday,Spadina,MUPAA,0,0,E,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.404053464,43.667271999,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-07,10:05:00,Saturday,St Clair West,TUNCA,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.415524426,43.68370091,NA
2024-09-07,10:27:00,Saturday,St Patrick,PUOPO,3,9,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.388514008,43.654744649,OPTO (COMMS) Train Door Monitoring
2024-09-07,11:15:00,Saturday,Union,MUIS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.380694393,43.64566489,Injured or ill Customer (In Station) - Transported
2024-09-07,11:35:00,Saturday,Broadview,MUIRS,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.358879712,43.676784225,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,11:48:00,Saturday,Jane,TUO,0,0,E,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.484647899,43.649751849,Transportation Department - Other
2024-09-07,11:56:00,Saturday,Eglinton,SUAE,15,19,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.398622359,43.706765596,Assault / Employee Involved
2024-09-07,12:12:00,Saturday,Eglinton,SUDP,8,12,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.398622359,43.706765596,Disorderly Patron
2024-09-07,12:49:00,Saturday,Yonge,MUIS,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.38594519,43.670985406,Injured or ill Customer (In Station) - Transported
2024-09-07,13:28:00,Saturday,Dundas West,SUDP,0,0,W,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.452665671,43.657117263,Disorderly Patron
2024-09-07,13:56:00,Saturday,Glencairn,MUIRS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.441396375,43.70949463,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,14:25:00,Saturday,St George,SUO,4,8,E,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.397849346,43.668584618,Passenger Other
2024-09-07,14:39:00,Saturday,Spadina,MUIS,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.404053464,43.667271999,Injured or ill Customer (In Station) - Transported
2024-09-07,15:04:00,Saturday,High Park,PUMEL,0,0,NA,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.466011721,43.654103444,Escalator/Elevator Incident
2024-09-07,15:04:00,Saturday,Yonge,MUPAA,3,7,W,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.38594519,43.670985406,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-07,15:06:00,Saturday,Kennedy,MUIR,3,7,W,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (On Train) - Medical Aid Refused
2024-09-07,16:00:00,Saturday,Lawrence,MUGD,0,0,NA,YU,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.402403683,43.725028561,Miscellaneous General Delays
2024-09-07,16:01:00,Saturday,Castle Frank,SUDP,0,0,NA,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.36830536,43.674104619,Disorderly Patron
2024-09-07,17:04:00,Saturday,Royal York,SUDP,0,0,NA,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.5114851,43.648068731,Disorderly Patron
2024-09-07,17:35:00,Saturday,Kennedy,MUIS,0,0,NA,BD,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Transported
2024-09-07,17:42:00,Saturday,Finch,PUMEL,0,0,NA,YU,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.415772005,43.780682365,Escalator/Elevator Incident
2024-09-07,17:42:00,Saturday,Museum,PUOPO,0,0,S,YU,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.393731641,43.667212514,OPTO (COMMS) Train Door Monitoring
2024-09-07,17:45:00,Saturday,Dupont,PUSAC,3,7,S,YU,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-07,18:55:00,Saturday,Eglinton,SUDP,0,0,S,YU,Weekend,evening,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.398622359,43.706765596,Disorderly Patron
2024-09-07,20:00:00,Saturday,Dundas,SUROB,0,0,N,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.381123655,43.656277584,Robbery
2024-09-07,20:00:00,Saturday,Dupont,PUSAC,3,8,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-07,20:00:00,Saturday,Dufferin,MUPAA,0,0,W,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.435516833,43.660191777,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-07,20:56:00,Saturday,Warden,MUIRS,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.278911529,43.712536504,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,21:12:00,Saturday,Downsview Park,MUIRS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.478423606,43.75402687,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-07,21:16:00,Saturday,Bloor,MUIS,0,0,S,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.3852,43.67,Injured or ill Customer (In Station) - Transported
2024-09-07,21:21:00,Saturday,Wellesley,SUO,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.383695522,43.665093566,Passenger Other
2024-09-07,21:29:00,Saturday,Vaughan Met. Centre,SUO,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.526543035,43.793593306,Passenger Other
2024-09-07,21:30:00,Saturday,Queen's Park,SUDP,4,9,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.390699978,43.659788798,Disorderly Patron
2024-09-07,21:58:00,Saturday,Dundas,SUDP,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.381123655,43.656277584,Disorderly Patron
2024-09-07,22:11:00,Saturday,Osgoode,SUO,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.386829953,43.650814436,Passenger Other
2024-09-07,22:37:00,Saturday,Lawrence,PUOPO,7,12,N,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.402403683,43.725028561,OPTO (COMMS) Train Door Monitoring
2024-09-07,23:10:00,Saturday,Davisville,EUO,3,8,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.397541379,43.698088363,RC&S Other
2024-09-07,23:11:00,Saturday,Queen,MUIS,0,0,N,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.379455679,43.652393313,Injured or ill Customer (In Station) - Transported
2024-09-07,23:22:00,Saturday,Davisville,EUYRD,3,9,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.397541379,43.698088363,Yard/Carhouse Related Problems
2024-09-07,23:26:00,Saturday,Main,SUO,0,0,NA,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.302409246,43.688875715,Passenger Other
2024-09-07,23:51:00,Saturday,Finch,MUIS,0,0,NA,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.415772005,43.780682365,Injured or ill Customer (In Station) - Transported
2024-09-07,23:56:00,Saturday,Dupont,PUSAC,4,9,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-07,00:02:00,Saturday,Royal York,TUSC,0,0,E,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.5114851,43.648068731,Operator Overspeeding
2024-09-07,00:57:00,Saturday,Dupont,PUSAC,3,8,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-07,01:29:00,Saturday,Dupont,MUIR,4,9,S,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.40731305,43.674800945,Injured or ill Customer (On Train) - Medical Aid Refused
2024-09-07,01:37:00,Saturday,Davisville,MUPAA,3,9,N,YU,Weekend,none,Fall,0,16.6,8.8,3.2,0,Yonge-University,1,-79.397541379,43.698088363,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-07,01:42:00,Saturday,Dufferin,MUPAA,3,9,W,BD,Weekend,none,Fall,0,16.6,8.8,3.2,0,Bloor-Danforth,2,-79.435516833,43.660191777,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-08,02:12:00,Sunday,Kipling,SUDP,0,0,NA,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Disorderly Patron
2024-09-08,02:40:00,Sunday,Wilson,SUDP,0,0,NA,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.450119364,43.733997597,Disorderly Patron
2024-09-08,02:48:00,Sunday,St George,MUO,0,0,W,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.397849346,43.668584618,Miscellaneous Other
2024-09-08,03:08:00,Sunday,Broadview,MUIE,0,0,E,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.358879712,43.676784225,Injured Employee
2024-09-08,08:18:00,Sunday,King,SUO,45,0,N,YU,Weekend,morning,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.378120778,43.649110941000004,Passenger Other
2024-09-08,09:04:00,Sunday,Dupont,PUSAC,3,9,S,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.40731305,43.674800945,Signals Axle Counter Block Failure
2024-09-08,09:32:00,Sunday,Chester,MUPAA,0,0,E,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.352501598,43.678301743,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-08,09:33:00,Sunday,High Park,MUPAA,0,0,W,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.466011721,43.654103444,Passenger Assistance Alarm Activated - No Trouble Found
2024-09-08,09:59:00,Sunday,Eglinton,MUDD,3,7,N,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.398622359,43.706765596,Door Problems - Debris Related
2024-09-08,10:03:00,Sunday,Broadview,PUMEL,0,0,NA,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.358879712,43.676784225,Escalator/Elevator Incident
2024-09-08,10:39:00,Sunday,King,MUIR,0,0,S,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.378120778,43.649110941000004,Injured or ill Customer (On Train) - Medical Aid Refused
2024-09-08,12:27:00,Sunday,Keele,SUO,0,0,NA,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.460276072,43.655377717,Passenger Other
2024-09-08,13:01:00,Sunday,St Patrick,PUOPO,0,0,S,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.388514008,43.654744649,OPTO (COMMS) Train Door Monitoring
2024-09-08,13:07:00,Sunday,York Mills,PUOPO,7,11,N,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.406415409,43.744225634,OPTO (COMMS) Train Door Monitoring
2024-09-08,13:49:00,Sunday,Sherbourne,MUIRS,0,0,E,BD,Weekend,none,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.377134499,43.672095117,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-08,14:37:00,Sunday,Sheppard,MUI,0,0,S,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.411104746,43.761474916,Injured or ill Customer (On Train) - Transported
2024-09-08,14:45:00,Sunday,St Clair,MUI,4,8,S,YU,Weekend,none,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.393589409,43.68818861,Injured or ill Customer (On Train) - Transported
2024-09-08,15:10:00,Sunday,Victoria Park,SUDP,0,0,NA,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.28985976,43.69445053,Disorderly Patron
2024-09-08,15:21:00,Sunday,College,MUIS,0,0,NA,YU,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.383313131,43.661307158,Injured or ill Customer (In Station) - Transported
2024-09-08,15:24:00,Sunday,Victoria Park,SUO,0,0,W,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.28985976,43.69445053,Passenger Other
2024-09-08,15:37:00,Sunday,Queen's Park,PUOPO,5,9,S,YU,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.390699978,43.659788798,OPTO (COMMS) Train Door Monitoring
2024-09-08,15:46:00,Sunday,Yonge,SUDP,0,0,E,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.38594519,43.670985406,Disorderly Patron
2024-09-08,15:51:00,Sunday,Kipling,TUSC,0,0,W,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.536179398,43.637142249,Operator Overspeeding
2024-09-08,15:53:00,Sunday,Kennedy,MUIRS,0,0,NA,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Medical Aid Refused
2024-09-08,15:58:00,Sunday,Davisville,MUIS,0,0,NA,YU,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.397541379,43.698088363,Injured or ill Customer (In Station) - Transported
2024-09-08,16:15:00,Sunday,Kennedy,MUIS,0,0,NA,BD,Weekend,evening,Fall,0,19.5,8.4,0,0,Bloor-Danforth,2,-79.264538997,43.732246741,Injured or ill Customer (In Station) - Transported
2024-09-08,16:18:00,Sunday,Dundas,PUMO,0,0,N,YU,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.381123655,43.656277584,Station Other
2024-09-08,16:28:00,Sunday,Osgoode,MUPAA,4,8,N,YU,Weekend,evening,Fall,0,19.5,8.4,0,0,Yonge-University,1,-79.386829953,43.650814436,Passenger Assistance Alarm Activated - No Trouble Found
